side,file,method,path_raw,path_norm,engine
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,POST,/refund,/REFUND,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,POST,/topup/kuraimi,/TOPUP/KURAIMI,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,POST,/topup/verify,/TOPUP/VERIFY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,GET,/topup/history,/TOPUP/HISTORY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,GET,/topup/methods,/TOPUP/METHODS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,POST,/withdraw/request,/WITHDRAW/REQUEST,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,GET,/withdraw/my,/WITHDRAW/MY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,PATCH,/withdraw/:id/cancel,/WITHDRAW/{PARAM}/CANCEL,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,GET,/withdraw/methods,/WITHDRAW/METHODS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,GET,/admin/withdrawals,/ADMIN/WITHDRAWALS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,GET,/admin/withdrawals/pending,/ADMIN/WITHDRAWALS/PENDING,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,PATCH,/admin/withdrawals/:id/approve,/ADMIN/WITHDRAWALS/{PARAM}/APPROVE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,PATCH,/admin/withdrawals/:id/reject,/ADMIN/WITHDRAWALS/{PARAM}/REJECT,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,POST,/pay-bill,/PAY-BILL,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,GET,/bills,/BILLS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,POST,/transfer,/TRANSFER,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,GET,/transfers,/TRANSFERS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,GET,/transaction/:id,/TRANSACTION/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,POST,/refund/request,/REFUND/REQUEST,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,PUT,/onboarding-slides/{id},/ONBOARDING-SLIDES/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,POST,/onboarding-slides,/ONBOARDING-SLIDES,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,DELETE,/onboarding-slides/{id},/ONBOARDING-SLIDES/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,PUT,/pages/{id},/PAGES/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,DELETE,/pages/{id},/PAGES/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,PUT,/strings/{id},/STRINGS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,POST,/strings,/STRINGS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,DELETE,/strings/{id},/STRINGS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,PUT,/home-layouts/{id},/HOME-LAYOUTS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,POST,/home-layouts,/HOME-LAYOUTS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,DELETE,/home-layouts/{id},/HOME-LAYOUTS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,DELETE,/wallet/coupons/{id},/WALLET/COUPONS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,DELETE,/drivers/leave-requests/{id},/DRIVERS/LEAVE-REQUESTS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,DELETE,/drivers/{id},/DRIVERS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,DELETE,/drivers/shifts/{id},/DRIVERS/SHIFTS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,DELETE,/drivers/assets/{id},/DRIVERS/ASSETS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,POST,/reports/generate,/REPORTS/GENERATE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,POST,/reports/export/{id}/{id},/REPORTS/EXPORT/{PARAM}/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,GET,/reports/realtime,/REPORTS/REALTIME,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,GET,/wallet/settlements/export,/WALLET/SETTLEMENTS/EXPORT,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,DELETE,/wallet/subscriptions/{id},/WALLET/SUBSCRIPTIONS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/auth-stubs.ts,POST,/forgot,/FORGOT,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/auth-stubs.ts,POST,/reset/verify,/RESET/VERIFY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/auth-stubs.ts,POST,/reset,/RESET,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/auth-stubs.ts,POST,/verify-otp,/VERIFY-OTP,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/delivery-stubs.ts,GET,/order,/ORDER,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/delivery-stubs.ts,DELETE,/cart/{id},/CART/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/delivery-stubs.ts,GET,/order/user/{id},/ORDER/USER/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/delivery-stubs.ts,GET,/categories,/CATEGORIES,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/delivery-stubs.ts,GET,/stores/:id,/STORES/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/delivery-stubs.ts,GET,/cart/user/{id},/CART/USER/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/delivery-stubs.ts,GET,/cart/{id},/CART/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/delivery-stubs.ts,GET,/promotions/by-stores,/PROMOTIONS/BY-STORES,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/delivery-stubs.ts,PUT,/stores/{id},/STORES/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/er-stubs.ts,DELETE,/assets/{id},/ASSETS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/er-stubs.ts,DELETE,/accounts/chart/{id},/ACCOUNTS/CHART/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/er-stubs.ts,DELETE,/documents/{id},/DOCUMENTS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/er-stubs.ts,GET,/documents/{id}/download,/DOCUMENTS/{PARAM}/DOWNLOAD,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/er-stubs.ts,DELETE,/documents/bulk,/DOCUMENTS/BULK,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/er-stubs.ts,GET,/documents/export,/DOCUMENTS/EXPORT,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/er-stubs.ts,DELETE,/payroll/{id},/PAYROLL/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/errands-stubs.ts,POST,/order,/ORDER,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/errands-stubs.ts,GET,/user/{id},/USER/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/errands-stubs.ts,GET,/{id},/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/errands-stubs.ts,GET,/categories,/CATEGORIES,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/errands-stubs.ts,GET,/drivers/available,/DRIVERS/AVAILABLE,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/merchant-stubs.ts,DELETE,/categories/{id},/CATEGORIES/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/merchant-stubs.ts,DELETE,/attributes/{id},/ATTRIBUTES/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/misc-stubs.ts,DELETE,/{id},/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/misc-stubs.ts,POST,/events,/EVENTS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/misc-stubs.ts,GET,/catalog,/CATALOG,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/user-stubs.ts,PATCH,/address/{id},/ADDRESS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/user-stubs.ts,DELETE,/address/{id},/ADDRESS/{PARAM},nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/user-stubs.ts,PATCH,/default-address,/DEFAULT-ADDRESS,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/wallet-stubs.ts,POST,/wallet/coupons/apply,/WALLET/COUPONS/APPLY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/wallet-stubs.ts,GET,/wallet/coupons/my,/WALLET/COUPONS/MY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/wallet-stubs.ts,GET,/wallet/coupons/history,/WALLET/COUPONS/HISTORY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/stub-endpoints/wallet-stubs.ts,GET,/wallet/subscriptions/my,/WALLET/SUBSCRIPTIONS/MY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/tools/audit/store_backend_map.ts,GET,/legal/privacy-policy,/LEGAL/PRIVACY-POLICY,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/tools/audit/store_backend_map.ts,DELETE,/legal/account,/LEGAL/ACCOUNT,nest
BE,/mnt/data/proj/bthwani-project-main/backend-nest/tools/audit/store_backend_map.ts,GET,/legal/export-data,/LEGAL/EXPORT-DATA,nest
