service,method,path_norm,fe_files,be_files,notes
public-api,POST,/CONTENT/BANNERS/{PARAM}/CLICK,,bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,BE-ONLY
public-api,POST,/CONTENT/SECTIONS,,bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,BE-ONLY
public-api,POST,/CONTENT/SUBSCRIBE,,bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,BE-ONLY
public-api,POST,/CONTENT/SUBSCRIPTION-PLANS,,bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,BE-ONLY
public-api,POST,/COUPONS/APPLY,,bthwani-project-main/backend-nest/src/modules/wallet/v2-wallet.controller.ts,BE-ONLY
public-api,POST,/COUPONS/VALIDATE,bthwani-project-main/app-user/src/screens/delivery/InvoiceScreen.tsx;bthwani-project-main/bthwani-web/src/api/cart.ts,,FE-ONLY
public-api,POST,/CREATE,,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,BE-ONLY
public-api,POST,/CUSTOM,,bthwani-project-main/backend-nest/RATE_LIMITING_COMPLETED.md,BE-ONLY
public-api,POST,/DELIVERY/CART/ADD,bthwani-project-main/app-user/src/context/CartContext.tsx;bthwani-project-main/app-user/src/screens/delivery/InvoiceScreen.tsx,,FE-ONLY
public-api,POST,/DELIVERY/CART/MERGE,bthwani-project-main/app-user/src/context/CartContext.tsx,,FE-ONLY
public-api,POST,/DELIVERY/CATEGORIES/BULK-REORDER,bthwani-project-main/admin-dashboard/src/pages/delivery/DeliveryCategoriesPage.tsx,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/DELIVERY/ORDER,bthwani-project-main/app-user/src/screens/delivery/InvoiceScreen.tsx,,FE-ONLY
public-api,POST,/DLQ/CLEANUP,,bthwani-project-main/backend-nest/src/modules/notification/dlq.controller.ts,BE-ONLY
public-api,POST,/DLQ/{PARAM}/CLEANUP,,bthwani-project-main/backend-nest/src/modules/notification/dlq.controller.ts,BE-ONLY
public-api,POST,/DLQ/{PARAM}/RETRY,,bthwani-project-main/backend-nest/src/modules/notification/dlq.controller.ts,BE-ONLY
public-api,POST,/DRIVER/LOGIN,bthwani-project-main/rider-app/src/api/auth.ts,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/DRIVERS,,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md;bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,BE-ONLY
public-api,POST,/DRIVERS/CHANGE-PASSWORD,bthwani-project-main/rider-app/src/api/profile.ts,bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,OK
public-api,POST,/DRIVERS/DOCUMENTS/UPLOAD,bthwani-project-main/rider-app/src/api/driver.ts,bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,OK
public-api,POST,/DRIVERS/ISSUES/REPORT,bthwani-project-main/rider-app/src/api/driver.ts,bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,OK
public-api,POST,/DRIVERS/LOCATIONS,bthwani-project-main/rider-app/app/(driver)/locations.tsx,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/DRIVERS/ORDERS/{PARAM}/ACCEPT,,bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,BE-ONLY
public-api,POST,/DRIVERS/ORDERS/{PARAM}/COMPLETE,,bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,BE-ONLY
public-api,POST,/DRIVERS/ORDERS/{PARAM}/REJECT,,bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,BE-ONLY
public-api,POST,/DRIVERS/ORDERS/{PARAM}/START-DELIVERY,,bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,BE-ONLY
public-api,POST,/DRIVERS/VACATIONS/REQUEST,bthwani-project-main/rider-app/src/api/driver.ts,bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,OK
public-api,POST,/DRIVERS/WITHDRAWALS/REQUEST,bthwani-project-main/rider-app/src/api/driver.ts,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/DRIVERS/{PARAM}/DOCUMENTS/{PARAM}/VERIFY,,bthwani-project-main/backend-nest/src/modules/driver/driver.controller.ts,BE-ONLY
public-api,POST,/EMPLOYEES,,bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,BE-ONLY
public-api,POST,/ERRANDS,,bthwani-project-main/backend-nest/src/modules/akhdimni/akhdimni.controller.ts,BE-ONLY
public-api,POST,/ERRANDS/CALCULATE-FEE,,bthwani-project-main/backend-nest/src/modules/akhdimni/akhdimni.controller.ts,BE-ONLY
public-api,POST,/ERRANDS/ORDER,bthwani-project-main/bthwani-web/src/api/delivery.ts,,FE-ONLY
public-api,POST,/ERRANDS/{PARAM}/RATE,,bthwani-project-main/backend-nest/src/modules/akhdimni/akhdimni.controller.ts,BE-ONLY
public-api,POST,/ES3AFNI,bthwani-project-main/app-user/src/api/es3afniApi.ts;bthwani-project-main/bthwani-web/src/features/es3afni/api.ts,bthwani-project-main/backend-nest/src/modules/es3afni/es3afni.controller.ts,OK
public-api,POST,/EVENTS,bthwani-project-main/app-user/src/utils/lib/track.ts,bthwani-project-main/backend-nest/stub-endpoints/misc-stubs.ts,OK
public-api,POST,/FINANCE/COMMISSION-PLANS,,bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,BE-ONLY
public-api,POST,/FINANCE/COMMISSIONS,,bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,BE-ONLY
public-api,POST,/FINANCE/COMMISSIONS/SETTINGS,bthwani-project-main/admin-dashboard/src/pages/admin/finance/CommissionSettingsPage.tsx,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/FINANCE/COUPONS,,bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,BE-ONLY
public-api,POST,/FINANCE/COUPONS/VALIDATE,,bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,BE-ONLY
public-api,POST,/FINANCE/PAYOUTS/BATCHES,,bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,BE-ONLY
public-api,POST,/FINANCE/RECONCILIATIONS,,bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,BE-ONLY
public-api,POST,/FINANCE/RECONCILIATIONS/{PARAM}/ISSUES,,bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,BE-ONLY
public-api,POST,/FINANCE/REPORTS/DAILY,,bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,BE-ONLY
public-api,POST,/FINANCE/SETTLEMENTS,,bthwani-project-main/backend-nest/reports/ROUTE_DUPLICATES_FIX_PLAN.md;bthwani-project-main/backend-nest/src/modules/finance/finance.controller.ts,BE-ONLY
public-api,POST,/FIREBASE/LOGIN,,bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,BE-ONLY
public-api,POST,/FORGOT,,bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/auth-stubs.ts,BE-ONLY
public-api,POST,/HEALTH/WALLET/TRANSFER,,bthwani-project-main/backend-nest/reports/ACTION_PLAN_100.md,BE-ONLY
public-api,POST,/HOLD,,bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,BE-ONLY
public-api,POST,/HOME-LAYOUTS,,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,POST,/ITEMS,,bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,BE-ONLY
public-api,POST,/JOURNAL-ENTRIES,bthwani-project-main/admin-dashboard/src/pages/money/JournalEntries.tsx,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md;bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,OK
public-api,POST,/KAWADER,bthwani-project-main/app-user/src/api/kawaderApi.ts;bthwani-project-main/bthwani-web/src/features/kawader/api.ts,bthwani-project-main/backend-nest/src/modules/kawader/kawader.controller.ts,OK
public-api,POST,/KENZ,bthwani-project-main/app-user/src/api/kenzApi.ts;bthwani-project-main/bthwani-web/src/features/kenz/api.ts,bthwani-project-main/backend-nest/src/modules/kenz/kenz.controller.ts,OK
public-api,POST,/LEADS/CAPTAIN,,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,BE-ONLY
public-api,POST,/LEADS/MERCHANT,,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,BE-ONLY
public-api,POST,/LEAVE-REQUESTS,,bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,BE-ONLY
public-api,POST,/LEGAL/ADMIN/PRIVACY-POLICY,,bthwani-project-main/backend-nest/src/modules/legal/legal.controller.ts,BE-ONLY
public-api,POST,/LEGAL/ADMIN/TERMS-OF-SERVICE,,bthwani-project-main/backend-nest/src/modules/legal/legal.controller.ts,BE-ONLY
public-api,POST,/LEGAL/CONSENT,,bthwani-project-main/backend-nest/reports/ROUTE_DUPLICATES_FIX_PLAN.md,BE-ONLY
public-api,POST,/LOGIN,,bthwani-project-main/backend-nest/RATE_LIMITING_COMPLETED.md,BE-ONLY
public-api,POST,/MAAROUF,bthwani-project-main/app-user/src/api/maaroufApi.ts;bthwani-project-main/bthwani-web/src/features/maarouf/api.ts,bthwani-project-main/backend-nest/src/modules/maarouf/maarouf.controller.ts,OK
public-api,POST,/MARKETER/FILES/UPLOAD,,bthwani-project-main/backend-nest/src/modules/marketer/marketer.controller.ts,BE-ONLY
public-api,POST,/MARKETER/REFERRALS/GENERATE-CODE,,bthwani-project-main/backend-nest/src/modules/marketer/marketer.controller.ts,BE-ONLY
public-api,POST,/MARKETING/ADSPEND/UPLOAD,bthwani-project-main/admin-dashboard/src/pages/marketing/AdSpendUpload.tsx,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/MEDIA/SIGN-UPLOAD,bthwani-project-main/admin-dashboard/src/services/uploadService.ts,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/MERCHANT,bthwani-project-main/admin-dashboard/src/api/merchant.ts,,FE-ONLY
public-api,POST,/MERCHANT/ATTRIBUTES,bthwani-project-main/admin-dashboard/src/api/merchant.ts,,FE-ONLY
public-api,POST,/MERCHANT/CATALOG/PRODUCTS,bthwani-project-main/admin-dashboard/src/api/merchant.ts,,FE-ONLY
public-api,POST,/MERCHANT/CATEGORIES,bthwani-project-main/admin-dashboard/src/api/merchant.ts,,FE-ONLY
public-api,POST,/MERCHANT/PRODUCTS,bthwani-project-main/admin-dashboard/src/api/merchant.ts,,FE-ONLY
public-api,POST,/MERCHANTS,,bthwani-project-main/backend-nest/src/modules/merchant/merchant.controller.ts,BE-ONLY
public-api,POST,/MERCHANTS/ATTRIBUTES,,bthwani-project-main/backend-nest/src/modules/merchant/merchant.controller.ts,BE-ONLY
public-api,POST,/MERCHANTS/CATALOG/PRODUCTS,,bthwani-project-main/backend-nest/src/modules/merchant/merchant.controller.ts,BE-ONLY
public-api,POST,/MERCHANTS/CATEGORIES,,bthwani-project-main/backend-nest/src/modules/merchant/merchant.controller.ts,BE-ONLY
public-api,POST,/MERCHANTS/PRODUCTS,,bthwani-project-main/backend-nest/reports/ROUTE_DUPLICATES_FIX_PLAN.md;bthwani-project-main/backend-nest/src/modules/merchant/merchant.controller.ts,BE-ONLY
public-api,POST,/MERGE,,bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,BE-ONLY
public-api,POST,/NOTIFICATIONS,,bthwani-project-main/backend-nest/src/modules/notification/notification.controller.ts,BE-ONLY
public-api,POST,/NOTIFICATIONS/PREFERENCES/OPT-IN,,bthwani-project-main/backend-nest/src/modules/notification/preference.controller.ts,BE-ONLY
public-api,POST,/NOTIFICATIONS/PREFERENCES/OPT-OUT,,bthwani-project-main/backend-nest/src/modules/notification/preference.controller.ts,BE-ONLY
public-api,POST,/NOTIFICATIONS/PREFERENCES/RESET,,bthwani-project-main/backend-nest/src/modules/notification/preference.controller.ts,BE-ONLY
public-api,POST,/NOTIFICATIONS/PREFERENCES/UNSUBSCRIBE/{PARAM},,bthwani-project-main/backend-nest/src/modules/notification/preference.controller.ts,BE-ONLY
public-api,POST,/NOTIFICATIONS/READ-ALL,bthwani-project-main/app-user/src/hooks/useNotifications.ts;bthwani-project-main/bthwani-web/src/api/notifications.ts;bthwani-project-main/vendor-app/src/api/notifications.ts,bthwani-project-main/backend-nest/src/modules/notification/notification.controller.ts,OK
public-api,POST,/NOTIFICATIONS/REGISTER,bthwani-project-main/bthwani-web/src/api/notifications.ts,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/NOTIFICATIONS/SEND-BULK,,bthwani-project-main/backend-nest/src/modules/notification/notification.controller.ts,BE-ONLY
public-api,POST,/NOTIFICATIONS/SUPPRESSION,bthwani-project-main/vendor-app/src/api/notifications.ts,bthwani-project-main/backend-nest/src/modules/notification/notification.controller.ts,OK
public-api,POST,/NOTIFICATIONS/{PARAM}/READ,,bthwani-project-main/backend-nest/src/modules/notification/notification.controller.ts,BE-ONLY
public-api,POST,/ONBOARDING,,bthwani-project-main/backend-nest/src/modules/onboarding/onboarding.controller.ts,BE-ONLY
public-api,POST,/ONBOARDING-SLIDES,,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,POST,/ONBOARDING/QUICK-ONBOARD,,bthwani-project-main/backend-nest/src/modules/onboarding/onboarding.controller.ts,BE-ONLY
public-api,POST,/OPENING-BALANCE,bthwani-project-main/admin-dashboard/src/pages/money/OpeningBalanceModal.tsx,,FE-ONLY
public-api,POST,/ORDER,,bthwani-project-main/backend-nest/CONSENT_SYSTEM_COMPLETED.md;bthwani-project-main/backend-nest/src/modules/akhdimni/errands.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/errands-stubs.ts,BE-ONLY
public-api,POST,/ORDERS,,bthwani-project-main/backend-nest/docs/CQRS_PATTERN_IMPLEMENTATION.md;bthwani-project-main/backend-nest/reports/ROUTE_DUPLICATES_FIX_PLAN.md;bthwani-project-main/backend-nest/src/modules/auth/README.md,BE-ONLY
public-api,POST,/ORDERS-CQRS,,bthwani-project-main/backend-nest/docs/CQRS_PATTERN_IMPLEMENTATION.md;bthwani-project-main/backend-nest/docs/SECURITY_AUDIT_REPORT.md;bthwani-project-main/backend-nest/src/modules/order/order-cqrs.controller.ts,BE-ONLY
public-api,POST,/ORDERS-CQRS/{PARAM}/ASSIGN-DRIVER,,bthwani-project-main/backend-nest/src/modules/order/order-cqrs.controller.ts,BE-ONLY
public-api,POST,/ORDERS-CQRS/{PARAM}/CANCEL,,bthwani-project-main/backend-nest/src/modules/order/order-cqrs.controller.ts,BE-ONLY
public-api,POST,/PARTNERS/UPSERT,bthwani-project-main/admin-dashboard/src/pages/parteners/PartnerDetails.tsx,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/PAY-BILL,,bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,BE-ONLY
public-api,POST,/PAYMENTS/CONFIRM,bthwani-project-main/bthwani-web/src/api/payments.ts,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/PAYMENTS/CREATE-SESSION,bthwani-project-main/bthwani-web/src/api/payments.ts,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/PAYROLL/GENERATE,,bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,BE-ONLY
public-api,POST,/PIN/CHANGE,,bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,BE-ONLY
public-api,POST,/PIN/SET,,bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,BE-ONLY
public-api,POST,/PIN/VERIFY,,bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,BE-ONLY
public-api,POST,/PREFIX/ENDPOINT,,bthwani-project-main/backend-nest/FINAL_SUMMARY_REPORT.md,BE-ONLY
public-api,POST,/PRICING-STRATEGIES,bthwani-project-main/admin-dashboard/src/pages/admin/pricing/PricingStrategiesPage.tsx,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/PROMOTIONS,bthwani-project-main/admin-dashboard/src/pages/delivery/DeliveryPromotionsPage.tsx,bthwani-project-main/backend-nest/src/modules/promotion/promotion.controller.ts,OK
public-api,POST,/PROMOTIONS/{PARAM}/CLICK,,bthwani-project-main/backend-nest/src/modules/promotion/promotion.controller.ts,BE-ONLY
public-api,POST,/PROMOTIONS/{PARAM}/CONVERSION,,bthwani-project-main/backend-nest/src/modules/promotion/promotion.controller.ts,BE-ONLY
public-api,POST,/PUBLIC/ADMIN/BULK-OPERATION,,bthwani-project-main/backend-nest/src/common/RATE_LIMITING_GUIDE.md,BE-ONLY
public-api,POST,/PUBLIC/AUTH/LOGIN,,bthwani-project-main/backend-nest/src/common/RATE_LIMITING_GUIDE.md,BE-ONLY
public-api,POST,/PUBLIC/CUSTOM,,bthwani-project-main/backend-nest/src/common/RATE_LIMITING_GUIDE.md,BE-ONLY
public-api,POST,/PUBLIC/WALLET/TRANSFER,,bthwani-project-main/backend-nest/src/common/RATE_LIMITING_GUIDE.md,BE-ONLY
public-api,POST,/REFUND,,bthwani-project-main/backend-nest/reports/pay_idempotency.json;bthwani-project-main/backend-nest/reports/pay_idempotency.md;bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,BE-ONLY
public-api,POST,/REFUND/REQUEST,,bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,BE-ONLY
public-api,POST,/RELEASE,,bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,BE-ONLY
public-api,POST,/REPORTS/EXPORT/{PARAM}/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,POST,/REPORTS/GENERATE,,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,POST,/RESET,,bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/auth-stubs.ts,BE-ONLY
public-api,POST,/RESET/VERIFY,,bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/auth-stubs.ts,BE-ONLY
public-api,POST,/RIDES/SOS,bthwani-project-main/rider-app/src/componant/triggerSOS.tsx,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/SEGMENTS/PREVIEW,bthwani-project-main/admin-dashboard/src/pages/marketing/Segments.tsx,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/SEGMENTS/SYNC,bthwani-project-main/admin-dashboard/src/pages/marketing/Segments.tsx,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/SENSITIVE-OPERATION,,bthwani-project-main/backend-nest/RATE_LIMITING_COMPLETED.md,BE-ONLY
public-api,POST,/SHEIN/ITEMS,,bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,BE-ONLY
public-api,POST,/SHIFTS,,bthwani-project-main/backend-nest/src/modules/shift/shift.controller.ts,BE-ONLY
public-api,POST,/SHIFTS/{PARAM}/ASSIGN/{PARAM},,bthwani-project-main/backend-nest/src/modules/shift/shift.controller.ts,BE-ONLY
public-api,POST,/STORES/PRODUCTS,,bthwani-project-main/backend-nest/reports/ROUTE_DUPLICATES_FIX_PLAN.md,BE-ONLY
public-api,POST,/STRINGS,,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,POST,/SUPPORT/CONTACT,,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,BE-ONLY
public-api,POST,/SUPPORT/TICKETS,bthwani-project-main/app-user/src/api/support.ts;bthwani-project-main/bthwani-web/src/api/support.ts;bthwani-project-main/rider-app/src/api/support.ts;bthwani-project-main/vendor-app/src/api/support.ts,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md;bthwani-project-main/backend-nest/src/modules/support/support.controller.ts,OK
public-api,POST,/TOPUP/KURAIMI,,bthwani-project-main/backend-nest/reports/API_DOCUMENTATION_PROGRESS.md;bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,BE-ONLY
public-api,POST,/TOPUP/VERIFY,,bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,BE-ONLY
public-api,POST,/TRANSACTION,,bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,BE-ONLY
public-api,POST,/TRANSFER,,bthwani-project-main/backend-nest/src/modules/wallet/wallet.controller.ts,BE-ONLY
public-api,POST,/USERS,,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,BE-ONLY
public-api,POST,/UTILITY/CALCULATE-PRICE,,bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,BE-ONLY
public-api,POST,/UTILITY/DAILY,,bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,BE-ONLY
public-api,POST,/UTILITY/ORDER,bthwani-project-main/app-user/src/api/README_UTILITY.md;bthwani-project-main/app-user/src/screens/delivery/UtilityGasScreen.tsx;bthwani-project-main/app-user/src/screens/delivery/UtilityWaterScreen.tsx;bthwani-project-main/bthwani-web/src/features/utilityGas/api.ts;bthwani-project-main/bthwani-web/src/features/utilityWater/api.ts,bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,OK
public-api,POST,/UTILITY/ORDER/{PARAM}/ASSIGN-DRIVER,,bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,BE-ONLY
public-api,POST,/UTILITY/ORDER/{PARAM}/RATE,,bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,BE-ONLY
public-api,POST,/UTILITY/PRICING,,bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,BE-ONLY
public-api,POST,/V2/WALLET/COUPONS/APPLY,bthwani-project-main/app-user/src/api/walletApi.ts,,FE-ONLY
public-api,POST,/V2/WALLET/COUPONS/VALIDATE,bthwani-project-main/app-user/src/api/walletApi.ts,,FE-ONLY
public-api,POST,/V2/WALLET/HOLD,bthwani-project-main/admin-dashboard/src/api/wallet.ts,,FE-ONLY
public-api,POST,/V2/WALLET/PAY-BILL,bthwani-project-main/app-user/src/api/walletApi.ts,,FE-ONLY
public-api,POST,/V2/WALLET/REFUND,bthwani-project-main/admin-dashboard/src/api/wallet.ts,,FE-ONLY
public-api,POST,/V2/WALLET/REFUND/REQUEST,bthwani-project-main/app-user/src/api/walletApi.ts,,FE-ONLY
public-api,POST,/V2/WALLET/RELEASE,bthwani-project-main/admin-dashboard/src/api/wallet.ts,,FE-ONLY
public-api,POST,/V2/WALLET/SUBSCRIPTIONS/SUBSCRIBE,bthwani-project-main/app-user/src/api/walletApi.ts,,FE-ONLY
public-api,POST,/V2/WALLET/TOPUP/KURAIMI,bthwani-project-main/app-user/src/api/walletApi.ts,,FE-ONLY
public-api,POST,/V2/WALLET/TOPUP/VERIFY,bthwani-project-main/app-user/src/api/walletApi.ts,,FE-ONLY
public-api,POST,/V2/WALLET/TRANSFER,bthwani-project-main/app-user/src/api/walletApi.ts,,FE-ONLY
public-api,POST,/V2/WALLET/WITHDRAW/REQUEST,bthwani-project-main/app-user/src/api/walletApi.ts,,FE-ONLY
public-api,POST,/VENDOR,bthwani-project-main/admin-dashboard/src/pages/admin/AdminVendorCreatePage.tsx,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/VENDOR/AUTH/VENDOR-LOGIN,bthwani-project-main/vendor-app/src/screens/LoginScreen.tsx,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,POST,/VENDORS,,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md;bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,BE-ONLY
public-api,POST,/VENDORS/ACCOUNT/DELETE-REQUEST,bthwani-project-main/vendor-app/src/screens/SettingsScreen.tsx,bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,OK
public-api,POST,/VENDORS/SETTLEMENTS,bthwani-project-main/vendor-app/src/screens/VendorAccountStatementScreen.tsx,bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,OK
public-api,POST,/VENDORS/{PARAM}/RESET-PASSWORD,,bthwani-project-main/backend-nest/src/modules/vendor/vendor.controller.ts,BE-ONLY
public-api,POST,/VERIFY-OTP,,bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/auth-stubs.ts,BE-ONLY
public-api,POST,/WALLET/COUPONS,bthwani-project-main/admin-dashboard/src/pages/admin/marketing/AdminCouponsPage.tsx,,FE-ONLY
public-api,POST,/WALLET/COUPONS/APPLY,,bthwani-project-main/backend-nest/stub-endpoints/wallet-stubs.ts,BE-ONLY
public-api,POST,/WALLET/LOGIN,,bthwani-project-main/backend-nest/src/common/RATE_LIMITING_GUIDE.md,BE-ONLY
public-api,POST,/WALLET/TRANSACTION,,bthwani-project-main/backend-nest/RATE_LIMITING_COMPLETED.md,BE-ONLY
public-api,POST,/WALLET/TRANSFER,,bthwani-project-main/backend-nest/RATE_LIMITING_COMPLETED.md;bthwani-project-main/backend-nest/src/common/RATE_LIMITING_GUIDE.md,BE-ONLY
public-api,POST,/WALLET/WITHDRAW/REQUEST,,bthwani-project-main/backend-nest/RATE_LIMITING_COMPLETED.md,BE-ONLY
public-api,POST,/WEBHOOKS/BTHWANI/{PARAM},,bthwani-project-main/backend-nest/src/modules/notification/WEBHOOKS_README.md,BE-ONLY
public-api,POST,/WEBHOOKS/DELIVERIES/RETRY,,bthwani-project-main/backend-nest/src/modules/notification/webhook.controller.ts,BE-ONLY
public-api,POST,/WEBHOOKS/TEST/{PARAM},,bthwani-project-main/backend-nest/src/modules/notification/webhook.controller.ts,BE-ONLY
