file,method,path,normalized_path
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/earnings,/MARKETER/EARNINGS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/earnings/breakdown,/MARKETER/EARNINGS/BREAKDOWN
bthwani-project-main/backend-nest/reports/openapi.json,POST,/marketer/files/upload,/MARKETER/FILES/UPLOAD
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/files,/MARKETER/FILES
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/notifications,/MARKETER/NOTIFICATIONS
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/marketer/notifications/{id}/read,/MARKETER/NOTIFICATIONS/{PARAM}/READ
bthwani-project-main/backend-nest/reports/openapi.json,GET,/marketer/territory/stats,/MARKETER/TERRITORY/STATS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/roas/daily,/ANALYTICS/ROAS/DAILY
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/roas/summary,/ANALYTICS/ROAS/SUMMARY
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/roas/by-platform,/ANALYTICS/ROAS/BY-PLATFORM
bthwani-project-main/backend-nest/reports/openapi.json,POST,/analytics/roas/calculate,/ANALYTICS/ROAS/CALCULATE
bthwani-project-main/backend-nest/reports/openapi.json,POST,/analytics/adspend,/ANALYTICS/ADSPEND
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/adspend,/ANALYTICS/ADSPEND
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/adspend/summary,/ANALYTICS/ADSPEND/SUMMARY
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/kpis,/ANALYTICS/KPIS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/kpis/real-time,/ANALYTICS/KPIS/REAL-TIME
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/kpis/trends,/ANALYTICS/KPIS/TRENDS
bthwani-project-main/backend-nest/reports/openapi.json,POST,/analytics/events/track,/ANALYTICS/EVENTS/TRACK
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/events,/ANALYTICS/EVENTS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/events/summary,/ANALYTICS/EVENTS/SUMMARY
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/funnel/conversion,/ANALYTICS/FUNNEL/CONVERSION
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/funnel/drop-off,/ANALYTICS/FUNNEL/DROP-OFF
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/users/growth,/ANALYTICS/USERS/GROWTH
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/users/retention,/ANALYTICS/USERS/RETENTION
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/users/cohort,/ANALYTICS/USERS/COHORT
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/revenue/forecast,/ANALYTICS/REVENUE/FORECAST
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/revenue/breakdown,/ANALYTICS/REVENUE/BREAKDOWN
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/advanced/dashboard-overview,/ANALYTICS/ADVANCED/DASHBOARD-OVERVIEW
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/advanced/cohort-analysis-advanced,/ANALYTICS/ADVANCED/COHORT-ANALYSIS-ADVANCED
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/advanced/funnel-analysis,/ANALYTICS/ADVANCED/FUNNEL-ANALYSIS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/advanced/retention,/ANALYTICS/ADVANCED/RETENTION
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/advanced/ltv,/ANALYTICS/ADVANCED/LTV
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/advanced/churn-rate,/ANALYTICS/ADVANCED/CHURN-RATE
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/advanced/geographic-distribution,/ANALYTICS/ADVANCED/GEOGRAPHIC-DISTRIBUTION
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/advanced/peak-hours,/ANALYTICS/ADVANCED/PEAK-HOURS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/advanced/product-performance,/ANALYTICS/ADVANCED/PRODUCT-PERFORMANCE
bthwani-project-main/backend-nest/reports/openapi.json,GET,/analytics/advanced/driver-performance,/ANALYTICS/ADVANCED/DRIVER-PERFORMANCE
bthwani-project-main/backend-nest/reports/openapi.json,GET,/legal/privacy-policy,/LEGAL/PRIVACY-POLICY
bthwani-project-main/backend-nest/reports/openapi.json,GET,/legal/terms-of-service,/LEGAL/TERMS-OF-SERVICE
bthwani-project-main/backend-nest/reports/openapi.json,POST,/legal/consent,/LEGAL/CONSENT
bthwani-project-main/backend-nest/reports/openapi.json,GET,/legal/consent/my,/LEGAL/CONSENT/MY
bthwani-project-main/backend-nest/reports/openapi.json,GET,/legal/consent/check/{type},/LEGAL/CONSENT/CHECK/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.json,GET,/legal/admin/privacy-policies,/LEGAL/ADMIN/PRIVACY-POLICIES
bthwani-project-main/backend-nest/reports/openapi.json,POST,/legal/admin/privacy-policy,/LEGAL/ADMIN/PRIVACY-POLICY
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/legal/admin/privacy-policy/{id}/activate,/LEGAL/ADMIN/PRIVACY-POLICY/{PARAM}/ACTIVATE
bthwani-project-main/backend-nest/reports/openapi.json,GET,/legal/admin/terms-of-service,/LEGAL/ADMIN/TERMS-OF-SERVICE
bthwani-project-main/backend-nest/reports/openapi.json,POST,/legal/admin/terms-of-service,/LEGAL/ADMIN/TERMS-OF-SERVICE
bthwani-project-main/backend-nest/reports/openapi.json,PATCH,/legal/admin/terms-of-service/{id}/activate,/LEGAL/ADMIN/TERMS-OF-SERVICE/{PARAM}/ACTIVATE
bthwani-project-main/backend-nest/reports/openapi.json,GET,/legal/admin/consent/statistics,/LEGAL/ADMIN/CONSENT/STATISTICS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/health,/HEALTH
bthwani-project-main/backend-nest/reports/openapi.json,GET,/health/liveness,/HEALTH/LIVENESS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/health/readiness,/HEALTH/READINESS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/health/advanced,/HEALTH/ADVANCED
bthwani-project-main/backend-nest/reports/openapi.json,GET,/health/startup,/HEALTH/STARTUP
bthwani-project-main/backend-nest/reports/openapi.json,GET,/health/detailed,/HEALTH/DETAILED
bthwani-project-main/backend-nest/reports/openapi.json,GET,/health/metrics,/HEALTH/METRICS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/health/info,/HEALTH/INFO
bthwani-project-main/backend-nest/reports/openapi.json,GET,/metrics,/METRICS
bthwani-project-main/backend-nest/reports/openapi.json,GET,/metrics/json,/METRICS/JSON
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/,/
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/auth/firebase/login,/AUTH/FIREBASE/LOGIN
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/auth/consent,/AUTH/CONSENT
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/auth/consent/bulk,/AUTH/CONSENT/BULK
bthwani-project-main/backend-nest/reports/openapi.yaml,DELETE,/auth/consent/{type},/AUTH/CONSENT/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/auth/consent/history,/AUTH/CONSENT/HISTORY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/auth/consent/summary,/AUTH/CONSENT/SUMMARY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/auth/consent/check/{type},/AUTH/CONSENT/CHECK/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/auth/forgot,/AUTH/FORGOT
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/auth/reset/verify,/AUTH/RESET/VERIFY
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/auth/reset,/AUTH/RESET
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/auth/verify-otp,/AUTH/VERIFY-OTP
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/wallet/balance,/WALLET/BALANCE
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/wallet/transactions,/WALLET/TRANSACTIONS
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/wallet/transaction,/WALLET/TRANSACTION
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/wallet/hold,/WALLET/HOLD
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/wallet/release,/WALLET/RELEASE
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/wallet/refund,/WALLET/REFUND
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/wallet/topup/kuraimi,/WALLET/TOPUP/KURAIMI
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/wallet/topup/verify,/WALLET/TOPUP/VERIFY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/wallet/topup/history,/WALLET/TOPUP/HISTORY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/wallet/topup/methods,/WALLET/TOPUP/METHODS
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/wallet/withdraw/request,/WALLET/WITHDRAW/REQUEST
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/wallet/withdraw/my,/WALLET/WITHDRAW/MY
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/wallet/withdraw/{id}/cancel,/WALLET/WITHDRAW/{PARAM}/CANCEL
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/wallet/withdraw/methods,/WALLET/WITHDRAW/METHODS
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/wallet/pay-bill,/WALLET/PAY-BILL
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/wallet/bills,/WALLET/BILLS
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/wallet/transfer,/WALLET/TRANSFER
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/wallet/transfers,/WALLET/TRANSFERS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/wallet/transaction/{id},/WALLET/TRANSACTION/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/wallet/refund/request,/WALLET/REFUND/REQUEST
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/v2/wallet/coupons/apply,/V2/WALLET/COUPONS/APPLY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/v2/wallet/coupons/my,/V2/WALLET/COUPONS/MY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/v2/wallet/coupons/history,/V2/WALLET/COUPONS/HISTORY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/v2/wallet/subscriptions/my,/V2/WALLET/SUBSCRIPTIONS/MY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/order,/DELIVERY/ORDER
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/delivery/order,/DELIVERY/ORDER
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/order/user/{userId},/DELIVERY/ORDER/USER/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/order/my-orders,/DELIVERY/ORDER/MY-ORDERS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/order/{id},/DELIVERY/ORDER/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/delivery/order/{id}/assign-driver,/DELIVERY/ORDER/{PARAM}/ASSIGN-DRIVER
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/delivery/order/{id}/notes,/DELIVERY/ORDER/{PARAM}/NOTES
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/order/{id}/notes,/DELIVERY/ORDER/{PARAM}/NOTES
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/order/vendor/orders,/DELIVERY/ORDER/VENDOR/ORDERS
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/delivery/order/{id}/vendor-accept,/DELIVERY/ORDER/{PARAM}/VENDOR-ACCEPT
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/delivery/order/{id}/vendor-cancel,/DELIVERY/ORDER/{PARAM}/VENDOR-CANCEL
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/delivery/order/{id}/pod,/DELIVERY/ORDER/{PARAM}/POD
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/order/{id}/pod,/DELIVERY/ORDER/{PARAM}/POD
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/delivery/order/{id}/cancel,/DELIVERY/ORDER/{PARAM}/CANCEL
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/delivery/order/{id}/return,/DELIVERY/ORDER/{PARAM}/RETURN
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/delivery/order/{id}/rate,/DELIVERY/ORDER/{PARAM}/RATE
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/delivery/order/{id}/repeat,/DELIVERY/ORDER/{PARAM}/REPEAT
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/delivery/order/{id}/admin-status,/DELIVERY/ORDER/{PARAM}/ADMIN-STATUS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/order/export,/DELIVERY/ORDER/EXPORT
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/order/{id}/tracking,/DELIVERY/ORDER/{PARAM}/TRACKING
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/delivery/order/{id}/schedule,/DELIVERY/ORDER/{PARAM}/SCHEDULE
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/order/public/{id}/status,/DELIVERY/ORDER/PUBLIC/{PARAM}/STATUS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/order/{id}/live-tracking,/DELIVERY/ORDER/{PARAM}/LIVE-TRACKING
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/order/{id}/driver-eta,/DELIVERY/ORDER/{PARAM}/DRIVER-ETA
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/delivery/order/{id}/update-location,/DELIVERY/ORDER/{PARAM}/UPDATE-LOCATION
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/order/{id}/route-history,/DELIVERY/ORDER/{PARAM}/ROUTE-HISTORY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/order/{id}/delivery-timeline,/DELIVERY/ORDER/{PARAM}/DELIVERY-TIMELINE
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/orders-cqrs,/ORDERS-CQRS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/orders-cqrs,/ORDERS-CQRS
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/orders-cqrs/{id}/status,/ORDERS-CQRS/{PARAM}/STATUS
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/orders-cqrs/{id}/assign-driver,/ORDERS-CQRS/{PARAM}/ASSIGN-DRIVER
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/orders-cqrs/{id}/cancel,/ORDERS-CQRS/{PARAM}/CANCEL
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/orders-cqrs/{id},/ORDERS-CQRS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/drivers,/DRIVERS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/drivers/available,/DRIVERS/AVAILABLE
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/drivers/{id},/DRIVERS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/drivers/location,/DRIVERS/LOCATION
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/drivers/availability,/DRIVERS/AVAILABILITY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/drivers/profile,/DRIVERS/PROFILE
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/drivers/profile,/DRIVERS/PROFILE
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/drivers/earnings,/DRIVERS/EARNINGS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/drivers/earnings/daily,/DRIVERS/EARNINGS/DAILY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/drivers/earnings/weekly,/DRIVERS/EARNINGS/WEEKLY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/drivers/statistics,/DRIVERS/STATISTICS
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/drivers/documents/upload,/DRIVERS/DOCUMENTS/UPLOAD
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/drivers/documents,/DRIVERS/DOCUMENTS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/drivers/{driverId}/documents,/DRIVERS/{PARAM}/DOCUMENTS
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/drivers/{driverId}/documents/{docId}/verify,/DRIVERS/{PARAM}/DOCUMENTS/{PARAM}/VERIFY
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/drivers/vacations/request,/DRIVERS/VACATIONS/REQUEST
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/drivers/vacations/my,/DRIVERS/VACATIONS/MY
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/drivers/vacations/{id}/cancel,/DRIVERS/VACATIONS/{PARAM}/CANCEL
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/drivers/vacations/balance,/DRIVERS/VACATIONS/BALANCE
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/drivers/vacations/policy,/DRIVERS/VACATIONS/POLICY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/drivers/orders/available,/DRIVERS/ORDERS/AVAILABLE
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/drivers/orders/{id}/accept,/DRIVERS/ORDERS/{PARAM}/ACCEPT
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/drivers/orders/{id}/reject,/DRIVERS/ORDERS/{PARAM}/REJECT
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/drivers/orders/{id}/start-delivery,/DRIVERS/ORDERS/{PARAM}/START-DELIVERY
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/drivers/orders/{id}/complete,/DRIVERS/ORDERS/{PARAM}/COMPLETE
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/drivers/orders/history,/DRIVERS/ORDERS/HISTORY
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/drivers/issues/report,/DRIVERS/ISSUES/REPORT
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/drivers/change-password,/DRIVERS/CHANGE-PASSWORD
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/vendors,/VENDORS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/vendors,/VENDORS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/vendors/me,/VENDORS/ME
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/vendors/me,/VENDORS/ME
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/vendors/{id},/VENDORS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/vendors/{id},/VENDORS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/vendors/{id}/status,/VENDORS/{PARAM}/STATUS
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/vendors/{id}/reset-password,/VENDORS/{PARAM}/RESET-PASSWORD
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/vendors/dashboard/overview,/VENDORS/DASHBOARD/OVERVIEW
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/vendors/account/statement,/VENDORS/ACCOUNT/STATEMENT
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/vendors/settlements,/VENDORS/SETTLEMENTS
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/vendors/settlements,/VENDORS/SETTLEMENTS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/vendors/sales,/VENDORS/SALES
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/vendors/account/delete-request,/VENDORS/ACCOUNT/DELETE-REQUEST
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/admin/stores,/ADMIN/STORES
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/admin/stores,/ADMIN/STORES
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/admin/stores/{id},/ADMIN/STORES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/admin/stores/{id},/ADMIN/STORES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,DELETE,/admin/stores/{id},/ADMIN/STORES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/admin/stores/products,/ADMIN/STORES/PRODUCTS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/admin/stores/{id}/products,/ADMIN/STORES/{PARAM}/PRODUCTS
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/admin/stores/{id}/activate,/ADMIN/STORES/{PARAM}/ACTIVATE
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/admin/stores/{id}/deactivate,/ADMIN/STORES/{PARAM}/DEACTIVATE
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/admin/stores/{id}/force-close,/ADMIN/STORES/{PARAM}/FORCE-CLOSE
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/admin/stores/{id}/force-open,/ADMIN/STORES/{PARAM}/FORCE-OPEN
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/admin/stores/products/{id},/ADMIN/STORES/PRODUCTS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/admin/stores/{id}/analytics,/ADMIN/STORES/{PARAM}/ANALYTICS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/admin/stores/products/{id}/variants,/ADMIN/STORES/PRODUCTS/{PARAM}/VARIANTS
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/admin/stores/products/{id}/variants,/ADMIN/STORES/PRODUCTS/{PARAM}/VARIANTS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/admin/stores/{id}/inventory,/ADMIN/STORES/{PARAM}/INVENTORY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/admin/stores/pending,/ADMIN/STORES/PENDING
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/admin/stores/{id}/approve,/ADMIN/STORES/{PARAM}/APPROVE
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/admin/stores/{id}/reject,/ADMIN/STORES/{PARAM}/REJECT
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/admin/stores/{id}/suspend,/ADMIN/STORES/{PARAM}/SUSPEND
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/stores,/DELIVERY/STORES
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/stores/search,/DELIVERY/STORES/SEARCH
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/stores/{id},/DELIVERY/STORES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,PUT,/delivery/stores/{id},/DELIVERY/STORES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/stores/{id}/products,/DELIVERY/STORES/{PARAM}/PRODUCTS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/stores/{id}/statistics,/DELIVERY/STORES/{PARAM}/STATISTICS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/delivery/stores/{id}/reviews,/DELIVERY/STORES/{PARAM}/REVIEWS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/users/me,/USERS/ME
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/users/me,/USERS/ME
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/users/addresses,/USERS/ADDRESSES
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/users/addresses,/USERS/ADDRESSES
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/users/addresses/{addressId},/USERS/ADDRESSES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,DELETE,/users/addresses/{addressId},/USERS/ADDRESSES/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/users/addresses/{addressId}/set-default,/USERS/ADDRESSES/{PARAM}/SET-DEFAULT
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/users/address/{id},/USERS/ADDRESS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,DELETE,/users/address/{id},/USERS/ADDRESS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,PATCH,/users/default-address,/USERS/DEFAULT-ADDRESS
bthwani-project-main/backend-nest/reports/openapi.yaml,DELETE,/users/deactivate,/USERS/DEACTIVATE
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/users/search,/USERS/SEARCH
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/users/pin/set,/USERS/PIN/SET
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/users/pin/verify,/USERS/PIN/VERIFY
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/users/pin/change,/USERS/PIN/CHANGE
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/users/pin/status,/USERS/PIN/STATUS
bthwani-project-main/backend-nest/reports/openapi.yaml,DELETE,/users/pin/reset/{userId},/USERS/PIN/RESET/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/notifications,/NOTIFICATIONS
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/notifications/my,/NOTIFICATIONS/MY
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/notifications/{id}/read,/NOTIFICATIONS/{PARAM}/READ
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/notifications/unread/count,/NOTIFICATIONS/UNREAD/COUNT
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/notifications/read-all,/NOTIFICATIONS/READ-ALL
bthwani-project-main/backend-nest/reports/openapi.yaml,DELETE,/notifications/{id},/NOTIFICATIONS/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/notifications/suppression,/NOTIFICATIONS/SUPPRESSION
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/notifications/suppression,/NOTIFICATIONS/SUPPRESSION
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/notifications/suppression/channels,/NOTIFICATIONS/SUPPRESSION/CHANNELS
bthwani-project-main/backend-nest/reports/openapi.yaml,DELETE,/notifications/suppression/{id},/NOTIFICATIONS/SUPPRESSION/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,DELETE,/notifications/suppression/channel/{channel},/NOTIFICATIONS/SUPPRESSION/CHANNEL/{PARAM}
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/notifications/suppression/stats,/NOTIFICATIONS/SUPPRESSION/STATS
bthwani-project-main/backend-nest/reports/openapi.yaml,POST,/notifications/send-bulk,/NOTIFICATIONS/SEND-BULK
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/admin/dashboard,/ADMIN/DASHBOARD
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/admin/stats/today,/ADMIN/STATS/TODAY
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/admin/stats/financial,/ADMIN/STATS/FINANCIAL
bthwani-project-main/backend-nest/reports/openapi.yaml,GET,/admin/dashboard/orders-by-status,/ADMIN/DASHBOARD/ORDERS-BY-STATUS
