module,controller,method,path,auth_guard,dto_in,dto_out,statuses,file,line
merchant,MerchantController,PATCH,/merchant/attributes/:id,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: UpdateAttributeDto","import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/merchant/entities/attribute.entity"").Attribute",,src\modules\merchant\merchant.controller.ts,231
metrics,MetricsController,GET,/metrics,@Public,,,200,src\modules\metrics\metrics.controller.ts,11
metrics,MetricsController,GET,/metrics/json,@Public,,,200,src\modules\metrics\metrics.controller.ts,20
notification,NotificationController,POST,/notifications,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateNotificationDto,"import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/notification/entities/notification.entity"").Notification, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/notification/entities/notification.entity"").Notification & Required<{ _id: unknown; }> & { __v: number; }",,src\modules\notification\notification.controller.ts,37
notification,NotificationController,GET,/notifications/my,@Auth(AuthType.FIREBASE),@Query: CursorPaginationDto,"{ data: import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/notification/entities/notification.entity"").Notification[]; pagination: { nextCursor: string | null; hasMore: boolean; limit: number; }; }",,src\modules\notification\notification.controller.ts,45
notification,NotificationController,POST,/notifications/:id/read,@Auth(AuthType.FIREBASE),@Param: string,"(import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/notification/entities/notification.entity"").Notification, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/notification/entities/notification.entity"").Notification & Required<{ _id: unknown; }> & { __v: number; }) | null",,src\modules\notification\notification.controller.ts,55
notification,NotificationController,DELETE,/notifications/:id,@Auth(AuthType.FIREBASE),@Param: string,{ message: string; },,src\modules\notification\notification.controller.ts,62
notification,NotificationController,POST,/notifications/suppression,@Auth(AuthType.FIREBASE),@Body: CreateSuppressionDto,"{ success: boolean; message: string; data: import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/notification/entities/suppression.entity"").NotificationSuppression; }",,src\modules\notification\notification.controller.ts,71
notification,NotificationController,GET,/notifications/suppression,@Auth(AuthType.FIREBASE),,"{ success: boolean; data: import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/notification/entities/suppression.entity"").NotificationSuppression[]; count: number; }",,src\modules\notification\notification.controller.ts,91
notification,NotificationController,GET,/notifications/suppression/channels,@Auth(AuthType.FIREBASE),,"{ success: boolean; data: { suppressedChannels: import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/notification/entities/suppression.entity"").SuppressionChannel[]; push: boolean; email: boolean; sms: boolean; }; }",,src\modules\notification\notification.controller.ts,104
notification,NotificationController,DELETE,/notifications/suppression/:id,@Auth(AuthType.FIREBASE),@Param: string,{ success: boolean; message: string; },,src\modules\notification\notification.controller.ts,121
notification,NotificationController,DELETE,/notifications/suppression/channel/:channel,@Auth(AuthType.FIREBASE),@Param: SuppressionChannel,{ success: boolean; message: string; },,src\modules\notification\notification.controller.ts,134
notification,NotificationController,GET,/notifications/suppression/stats,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",,{ success: boolean; data: any; },,src\modules\notification\notification.controller.ts,152
order,OrderCqrsController,POST,/orders-cqrs,@Auth(AuthType.FIREBASE),@Body: CreateOrderDto,{ success: boolean; message: string; data: any; },,src\modules\order\order-cqrs.controller.ts,45
order,OrderCqrsController,PATCH,/orders-cqrs/:id/status,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: UpdateOrderStatusDto",{ success: boolean; message: string; data: any; },,src\modules\order\order-cqrs.controller.ts,77
order,OrderCqrsController,POST,/orders-cqrs/:id/assign-driver,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: { driverId: string }",{ success: boolean; message: string; data: any; },,src\modules\order\order-cqrs.controller.ts,102
order,OrderCqrsController,POST,/orders-cqrs/:id/cancel,@Auth(AuthType.FIREBASE),"@Param: string, @Body: { reason: string }",{ success: boolean; message: string; data: any; },,src\modules\order\order-cqrs.controller.ts,122
order,OrderCqrsController,GET,/orders-cqrs/:id,@Auth(AuthType.FIREBASE),@Param: string,{ success: boolean; data: any; },,src\modules\order\order-cqrs.controller.ts,148
order,OrderCqrsController,GET,/orders-cqrs,@Auth(AuthType.FIREBASE),@Query: CursorPaginationDto,,,src\modules\order\order-cqrs.controller.ts,161
order,OrderController,POST,/,@Auth(AuthType.FIREBASE),@Body: CreateOrderDto,"import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 401",src\modules\order\order.controller.ts,34
order,OrderController,GET,/my-orders,@Auth(AuthType.FIREBASE),@Query: CursorPaginationDto,"import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/common/utils/pagination.helper"").PaginationResult<import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order>","200, 401",src\modules\order\order.controller.ts,48
order,OrderController,GET,/:id,@Auth(AuthType.FIREBASE),@Param: string,"import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order",,src\modules\order\order.controller.ts,62
order,OrderController,POST,/:id/assign-driver,@Auth(AuthType.JWT),"@Param: string, @Body: { driverId: string }","import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","200, 404, 401",src\modules\order\order.controller.ts,71
order,OrderController,POST,/:id/notes,@Auth(AuthType.JWT),"@Param: string, @Body: { note: string }","{ success: boolean; note: { body: string; visibility: ""public"" | ""internal""; byRole: any; byId: any; createdAt: Date; }; }","200, 404, 401",src\modules\order\order.controller.ts,94
order,OrderController,GET,/:id/notes,@Auth(AuthType.FIREBASE),@Param: string,{ notes: Note[]; },,src\modules\order\order.controller.ts,116
order,OrderController,POST,/:id/vendor-accept,@Auth(AuthType.VENDOR_JWT),@Param: string,"import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","200, 404, 403, 400",src\modules\order\order.controller.ts,125
order,OrderController,POST,/:id/vendor-cancel,@Auth(AuthType.VENDOR_JWT),"@Param: string, @Body: { reason: string }","import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","200, 404, 403",src\modules\order\order.controller.ts,140
order,OrderController,POST,/:id/pod,@Auth(AuthType.JWT),"@Param: string, @Body: { imageUrl: string; signature?: string; notes?: string }",{ success: boolean; },"200, 404, 403",src\modules\order\order.controller.ts,164
order,OrderController,GET,/:id/pod,@Auth(AuthType.FIREBASE),@Param: string,{ proofOfDelivery: any; },,src\modules\order\order.controller.ts,190
order,OrderController,POST,/:id/cancel,@Auth(AuthType.FIREBASE),"@Param: string, @Body: { reason: string }","import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","200, 404, 400",src\modules\order\order.controller.ts,199
order,OrderController,POST,/:id/return,@Auth(AuthType.FIREBASE),"@Param: string, @Body: { reason: string }","import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","200, 404, 400",src\modules\order\order.controller.ts,215
order,OrderController,POST,/:id/rate,@Auth(AuthType.FIREBASE),"@Param: string, @Body: { rating: number; comment?: string }",{ success: boolean; rating: number; comment: string | undefined; },"200, 404, 400",src\modules\order\order.controller.ts,233
order,OrderController,POST,/:id/repeat,@Auth(AuthType.FIREBASE),@Param: string,"import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }","201, 404, 400",src\modules\order\order.controller.ts,251
order,OrderController,PATCH,/:id/admin-status,@Auth(AuthType.JWT),"@Param: string, @Body: { status: string; reason?: string }","import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }",,src\modules\order\order.controller.ts,267
order,OrderController,GET,/export,@Auth(AuthType.JWT),"@Query: string, @Query: string, @Query: string","{ total: number; orders: { id: import(""mongoose"").FlattenMaps<unknown>; userName: any; userPhone: any; driverName: any; status: string; totalAmount: number | undefined; createdAt: any; }[]; }","200, 401",src\modules\order\order.controller.ts,278
order,OrderController,GET,/:id/tracking,@Auth(AuthType.FIREBASE),@Param: string,"{ orderId: import(""mongoose"").FlattenMaps<unknown>; status: string; statusHistory: import(""mongoose"").FlattenMaps<StatusHistory>[]; driver: { name: any; phone: any; location: any; } | null; estimatedDeliveryTime: any; deliveryAddress: import(""mongoose"").FlattenMaps<Address> | undefined; }",,src\modules\order\order.controller.ts,296
order,OrderController,POST,/:id/schedule,@Auth(AuthType.JWT),"@Param: string, @Body: { scheduledDate: string }","{ success: boolean; message: string; order: import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; }; }","200, 404, 400",src\modules\order\order.controller.ts,303
order,OrderController,GET,/public/:id/status,,@Param: string,{ status: string; updatedAt: any; estimatedDelivery: any; },"200, 404",src\modules\order\order.controller.ts,319
order,OrderController,GET,/:id/live-tracking,@Auth(AuthType.FIREBASE),@Param: string,{ orderId: unknown; status: string; driver: { id: any; name: any; phone: any; currentLocation: any; rating: any; } | null; estimatedArrival: any; lastUpdate: Date; },,src\modules\order\order.controller.ts,330
order,OrderController,GET,/:id/driver-eta,@Auth(AuthType.FIREBASE),@Param: string,{ orderId: unknown; estimatedMinutes: number; estimatedArrivalTime: Date; distance: number; driverLocation: any; },,src\modules\order\order.controller.ts,337
order,OrderController,POST,/:id/update-location,@Auth(AuthType.JWT),"@Param: string, @Body: { lat: number; lng: number }",{ success: boolean; message: string; location: { lat: number; lng: number; }; timestamp: Date; },"200, 404, 403",src\modules\order\order.controller.ts,344
order,OrderController,GET,/:id/route-history,@Auth(AuthType.FIREBASE),@Param: string,{ orderId: string; route: never[]; totalDistance: number; duration: number; },,src\modules\order\order.controller.ts,360
order,OrderController,GET,/:id/delivery-timeline,@Auth(AuthType.FIREBASE),@Param: string,{ orderId: unknown; events: { status: string; timestamp: any; description: string; }[]; },,src\modules\order\order.controller.ts,367
promotion,PromotionController,GET,/promotions/by-placement,,@Query: GetPromotionsByPlacementDto,any[],,src\modules\promotion\promotion.controller.ts,31
promotion,PromotionController,POST,/promotions/:id/click,,@Param: string,{ message: string; },,src\modules\promotion\promotion.controller.ts,37
promotion,PromotionController,POST,/promotions/:id/conversion,,@Param: string,{ message: string; },,src\modules\promotion\promotion.controller.ts,44
promotion,PromotionController,POST,/promotions,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreatePromotionDto,"import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/promotion/entities/promotion.entity"").Promotion",,src\modules\promotion\promotion.controller.ts,53
promotion,PromotionController,GET,/promotions,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Query: boolean,any[],,src\modules\promotion\promotion.controller.ts,65
promotion,PromotionController,GET,/promotions/:id,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,"import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/promotion/entities/promotion.entity"").Promotion",,src\modules\promotion\promotion.controller.ts,74
promotion,PromotionController,PATCH,/promotions/:id,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: UpdatePromotionDto","import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/promotion/entities/promotion.entity"").Promotion",,src\modules\promotion\promotion.controller.ts,83
promotion,PromotionController,DELETE,/promotions/:id,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,{ message: string; },,src\modules\promotion\promotion.controller.ts,95
promotion,PromotionController,GET,/promotions/stats/overview,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",,{ active: any; inactive: any; ctr: number; conversionRate: number; },,src\modules\promotion\promotion.controller.ts,105
store,StoreController,POST,/stores,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateStoreDto,"import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/store/entities/store.entity"").Store, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/store/entities/store.entity"").Store & Required<{ _id: unknown; }> & { __v: number; }",,src\modules\store\store.controller.ts,18
store,StoreController,GET,/stores,@Public,@Query: CursorPaginationDto,"{ data: (import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/store/entities/store.entity"").Store, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/store/entities/store.entity"").Store & Required<{ _id: unknown; }> & { __v: number; })[]; pagination: { nextCursor: any; hasMore: boolean; limit: number; }; }",,src\modules\store\store.controller.ts,26
store,StoreController,GET,/stores/:id,@Public,@Param: string,"import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/store/entities/store.entity"").Store, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/store/entities/store.entity"").Store & Required<{ _id: unknown; }> & { __v: number; }",,src\modules\store\store.controller.ts,33
store,StoreController,POST,/stores/products,@Auth(AuthType.VENDOR_JWT),@Body: CreateProductDto,"import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/store/entities/product.entity"").Product, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/store/entities/product.entity"").Product & Required<{ _id: unknown; }> & { __v: number; }",,src\modules\store\store.controller.ts,40
store,StoreController,GET,/stores/:id/products,@Public,"@Param: string, @Query: CursorPaginationDto","{ data: (import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/store/entities/product.entity"").Product, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/store/entities/product.entity"").Product & Required<{ _id: unknown; }> & { __v: number; })[]; pagination: { nextCursor: any; hasMore: boolean; limit: number; }; }",,src\modules\store\store.controller.ts,47
store,StoreController,PATCH,/stores/:id,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin', 'vendor')","@Param: string, @Body: any","import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/store/entities/store.entity"").Store, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/store/entities/store.entity"").Store & Required<{ _id: unknown; }> & { __v: number; }",,src\modules\store\store.controller.ts,54
store,StoreController,GET,/stores/:id/statistics,@Public,@Param: string,{ totalOrders: number; totalRevenue: number; averageRating: number; totalProducts: number; },,src\modules\store\store.controller.ts,62
store,StoreController,PATCH,/stores/products/:id,@Auth(AuthType.VENDOR_JWT),"@Param: string, @Body: any","import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/store/entities/product.entity"").Product, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/store/entities/product.entity"").Product & Required<{ _id: unknown; }> & { __v: number; }",,src\modules\store\store.controller.ts,69
store,StoreController,GET,/stores/:id/reviews,,"@Param: string, @Query: CursorPaginationDto",{ data: never[]; total: number; averageRating: number; },,src\modules\store\store.controller.ts,78
store,StoreController,GET,/stores/:id/analytics,@Auth(AuthType.VENDOR_JWT),"@Param: string, @Query: string, @Query: string",{ totalOrders: number; totalRevenue: number; averageOrderValue: number; topProducts: never[]; revenueByDay: never[]; },,src\modules\store\store.controller.ts,84
store,StoreController,GET,/stores/products/:id/variants,,@Param: string,{ data: never[]; },,src\modules\store\store.controller.ts,95
store,StoreController,POST,/stores/products/:id/variants,@Auth(AuthType.VENDOR_JWT),"@Param: string, @Body: any",{ success: boolean; message: string; variant: any; },,src\modules\store\store.controller.ts,101
store,StoreController,GET,/stores/:id/inventory,@Auth(AuthType.VENDOR_JWT),@Param: string,{ totalProducts: number; lowStock: number; outOfStock: number; products: { id: unknown; name: string; stock: any; price: number; }[]; },,src\modules\store\store.controller.ts,108
user,UserController,GET,/me,@Auth(AuthType.FIREBASE),,"{ defaultAddress: any; fullName: string; aliasName?: string | undefined; email?: string | undefined; phone?: string | undefined; profileImage: string; emailVerified: boolean; classification: string; negativeRatingCount: number; role: string; addresses: Address[]; defaultAddressId?: import(""mongoose"").Types.ObjectId | undefined; isVerified: boolean; isBanned: boolean; authProvider: string; firebaseUID?: string | undefined; favorites: import(""mongoose"").Types.ObjectId[]; language: string; theme: string; notifications: NotificationPreferences; isActive: boolean; isBlacklisted: boolean; pushToken?: string | undefined; wallet: Wallet; security: Security; transactions: Transaction[]; notificationsFeed: NotificationItem[]; lastLoginAt?: Date | undefined; _id: unknown; $locals: Record<string, unknown>; $op: ""save"" | ""validate"" | ""remove"" | null; $where: Record<string, unknown>; baseModelName?: string | undefined; collection: import(""mongoose"").Collection<import(""D:/Bthwani Project/backend/bthwani-backend-nest/node_modules/bson/bson"").Document>; db: import(""mongoose"").Connection; errors?: import(""mongoose"").Error.ValidationError | undefined; id?: any; isNew: boolean; schema: import(""mongoose"").Schema<any, import(""mongoose"").Model<any, any, any, any, any, any>, {}, {}, {}, {}, import(""mongoose"").DefaultSchemaOptions, { [x: number]: unknown; [x: symbol]: unknown; [x: string]: unknown; }, import(""mongoose"").Document<unknown, {}, import(""mongoose"").FlatRecord<{ [x: number]: unknown; [x: symbol]: unknown; [x: string]: unknown; }>, {}, import(""mongoose"").ResolveSchemaOptions<import(""mongoose"").DefaultSchemaOptions>> & import(""mongoose"").FlatRecord<{ [x: number]: unknown; [x: symbol]: unknown; [x: string]: unknown; }> & Required<{ _id: unknown; }> & { __v: number; }>; }","200, 401, 404",src\modules\user\user.controller.ts,30
user,UserController,PATCH,/me,@Auth(AuthType.FIREBASE),@Body: UpdateUserDto,"import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/auth/entities/user.entity"").User, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/auth/entities/user.entity"").User & Required<{ _id: unknown; }> & { __v: number; }","200, 401, 400",src\modules\user\user.controller.ts,40
user,UserController,GET,/addresses,@Auth(AuthType.FIREBASE),,"{ addresses: Address[]; defaultAddressId: import(""mongoose"").Types.ObjectId | undefined; }","200, 401",src\modules\user\user.controller.ts,54
user,UserController,POST,/addresses,@Auth(AuthType.FIREBASE),@Body: AddAddressDto,{ message: string; addresses: Address[]; },"201, 400, 401",src\modules\user\user.controller.ts,63
user,UserController,PATCH,/addresses/:addressId,@Auth(AuthType.FIREBASE),"@Param: string, @Body: Partial<AddAddressDto>",,"200, 404, 401",src\modules\user\user.controller.ts,77
user,UserController,DELETE,/addresses/:addressId,@Auth(AuthType.FIREBASE),@Param: string,{ message: string; addresses: Address[]; },"200, 404, 401",src\modules\user\user.controller.ts,93
user,UserController,POST,/addresses/:addressId/set-default,@Auth(AuthType.FIREBASE),@Param: string,"{ message: string; defaultAddressId: import(""mongoose"").Types.ObjectId; }","200, 404, 401",src\modules\user\user.controller.ts,107
user,UserController,DELETE,/deactivate,@Auth(AuthType.FIREBASE),,{ message: string; },"200, 401",src\modules\user\user.controller.ts,121
user,UserController,GET,/search,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: CursorPaginationDto","import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/common/utils/pagination.helper"").PaginationResult<import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/auth/entities/user.entity"").User>","200, 401, 403",src\modules\user\user.controller.ts,130
user,UserController,POST,/pin/set,@Auth(AuthType.FIREBASE),@Body: SetPinDto,{ success: boolean; message: string; },"200, 400",src\modules\user\user.controller.ts,149
user,UserController,POST,/pin/verify,@Auth(AuthType.FIREBASE),@Body: VerifyPinDto,{ success: boolean; message: string; },"200, 401",src\modules\user\user.controller.ts,171
user,UserController,POST,/pin/change,@Auth(AuthType.FIREBASE),@Body: { oldPin: string; newPin: string; confirmNewPin: string },{ success: boolean; message: string; },"200, 401, 400",src\modules\user\user.controller.ts,193
user,UserController,GET,/pin/status,@Auth(AuthType.FIREBASE),,{ hasPin: boolean; isLocked: boolean | undefined; lockedUntil: Date | null | undefined; attemptsRemaining: number; },"200, 401",src\modules\user\user.controller.ts,213
user,UserController,DELETE,/pin/reset/:userId,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,{ success: boolean; message: string; },"200, 404, 401, 403",src\modules\user\user.controller.ts,225
utility,UtilityController,GET,/utility/options,,@Query: string,"{ city: string; gas: { cylinderSizeLiters: number; pricePerCylinder: number; minQty: number; deliveryPolicy: ""flat"" | ""strategy""; flatFee: number | null; } | null; water: { sizes: import(""mongoose"").FlattenMaps<import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/utility/entities/utility-pricing.entity"").WaterSize>[]; allowHalf: boolean; halfPolicy: string; deliveryPolicy: ""flat"" | ""strategy""; flatFee: number | null; } | null; }",,src\modules\utility\utility.controller.ts,31
utility,UtilityController,POST,/utility/calculate-price,,@Body: CalculateUtilityPriceDto,"{ productPrice: number; deliveryFee: number; total: number; breakdown: { size?: string | undefined; half?: boolean | undefined; quantity?: number | undefined; serviceType: ""gas"" | ""water""; city: string; }; }",,src\modules\utility\utility.controller.ts,37
utility,UtilityController,POST,/utility/pricing,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateUtilityPricingDto,"import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/utility/entities/utility-pricing.entity"").UtilityPricing",,src\modules\utility\utility.controller.ts,45
utility,UtilityController,GET,/utility/pricing,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",,any[],,src\modules\utility\utility.controller.ts,54
utility,UtilityController,GET,/utility/pricing/:city,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,"import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/utility/entities/utility-pricing.entity"").UtilityPricing",,src\modules\utility\utility.controller.ts,63
utility,UtilityController,PATCH,/utility/pricing/:city,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: UpdateUtilityPricingDto","import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/utility/entities/utility-pricing.entity"").UtilityPricing",,src\modules\utility\utility.controller.ts,72
utility,UtilityController,DELETE,/utility/pricing/:city,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Param: string,{ message: string; },,src\modules\utility\utility.controller.ts,84
vendor,VendorController,POST,/vendors,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin', 'marketer')",@Body: CreateVendorDto,,,src\modules\vendor\vendor.controller.ts,32
vendor,VendorController,GET,/vendors,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Query: CursorPaginationDto,{ data: any[]; pagination: { nextCursor: any; hasMore: boolean; limit: number; }; },,src\modules\vendor\vendor.controller.ts,40
vendor,VendorController,GET,/vendors/me,@Auth(AuthType.VENDOR_JWT),,,,src\modules\vendor\vendor.controller.ts,48
vendor,VendorController,GET,/vendors/:id,@Auth(AuthType.JWT),@Param: string,,,src\modules\vendor\vendor.controller.ts,55
vendor,VendorController,PATCH,/vendors/me,@Auth(AuthType.VENDOR_JWT),@Body: UpdateVendorDto,,,src\modules\vendor\vendor.controller.ts,62
wallet,WalletController,GET,/balance,@Auth(AuthType.FIREBASE),,{ userId: unknown; balance: number; onHold: number; availableBalance: number; totalSpent: number; totalEarned: number; loyaltyPoints: number; savings: number; currency: string; lastUpdated: Date; },"200, 401",src\modules\wallet\wallet.controller.ts,28
wallet,WalletController,GET,/transactions,@Auth(AuthType.FIREBASE),@Query: CursorPaginationDto,"import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/common/utils/pagination.helper"").PaginationResult<import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction>","200, 401",src\modules\wallet\wallet.controller.ts,38
wallet,WalletController,POST,/transaction,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateTransactionDto,"import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 403",src\modules\wallet\wallet.controller.ts,52
wallet,WalletController,POST,/hold,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: { userId: string; amount: number; orderId?: string },"import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction & Required<{ _id: unknown; }> & { __v: number; }","200, 400, 403",src\modules\wallet\wallet.controller.ts,65
wallet,WalletController,POST,/release,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: { userId: string; amount: number; orderId?: string },{ success: boolean; },"200, 404, 403",src\modules\wallet\wallet.controller.ts,79
wallet,WalletController,POST,/refund,"@Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: { userId: string; amount: number; orderId?: string },{ success: boolean; },"200, 404, 403",src\modules\wallet\wallet.controller.ts,97
wallet,WalletController,POST,/topup/kuraimi,@Auth(AuthType.FIREBASE),"@Body: {
      amount: number;
      SCustID: string;
      PINPASS: string;
    }","{ success: boolean; transaction: import(""mongoose"").Document<unknown, {}, import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction, {}, {}> & import(""D:/Bthwani Project/backend/bthwani-backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction & Required<{ _id: unknown; }> & { __v: number; }; newBalance: number; }","200, 400, 401",src\modules\wallet\wallet.controller.ts,117
